Courtyard Soho|New York City,Courtyard Hotel Manhattan New York City,0.647058823529
Exchange Hotel|New York City,Chandler Hotel New York City,0.625
Clarion The GEM Hotel|New York City,Clarion Hotel Jamaica New York City,0.645161290323
W New York The Court|New York City,New York Times Square Hotel New York City,0.682926829268
Clarion Fifth Ave|New York City,On the Ave Hotel New York City,0.666666666667
Hampton Inn|New York City,Hampton Inn Manhattan New York City,0.6875
bidding not currently offered in this zone but this hotel still rated|New York City,Signature Morton Suites West Village New York City,0.5
Helmsley New York|New York City,Helmsley Hotel New York City,0.64
previously|New York City,Park Savoy Hotel New York City,0.5
Algonquin Marriott|New York City,Algonquin Hotel New York City,0.666666666667
Hilton New York and Towers|New York City,Sheraton Hotel & Towers New York City,0.65
Sofitel New York|New York City,Sofitel Hotel New York City,0.608695652174
Novotel|New York City,Sofitel Hotel New York City,0.571428571429
previously|New York City,Park Savoy Hotel New York City,0.5
previously|New York City,Park Savoy Hotel New York City,0.5
Columbus Circle moved from MTW zone|New York City,Spacious One Bedroom Apartment New York City,0.461538461538
Stanhope Park Hyatt|New York City,Hope Apartments New York City,0.588235294118
bidding and not longer the location of a hotel|New York City,Econo Lodge South Ozone Park New York City,0.5
Melrose Hotel|New York City,Hotel Metro New York City,0.666666666667
Hilton|Los Angeles,Hilton Checkers Hotel Los Angeles,0.571428571429
Marriott|Los Angeles,Marriott Hotel Airport Los Angeles,0.64
Radisson|Los Angeles,Radisson Hotel Airport Los Angeles,0.64
Courtyard El Segundo|Los Angeles,Courtyard Hotel Sherman Oaks Los Angeles,0.697674418605
Doubletree|Los Angeles,Doubletree Hotel Commerce Los Angeles,0.666666666667
La Cienega Blvd|Los Angeles,Luxe Hotel Sunset Boulevard Los Angeles,0.486486486486
Hacienda Hotel|Los Angeles,Wilshire Grand Hotel Los Angeles,0.454545454545
La Quinta LAX|Los Angeles,La Quinta Inn & Suites LAX Los Angeles,0.666666666667
Furama Hotel|Los Angeles,Hotel Palomar Los Angeles,0.461538461538
Homestead Studio Suites El Segundo|Los Angeles,East West Suites Sherman Oaks Los Angeles,0.571428571429
Tradewinds Adventurer|Los Angeles,The Westin Bonaventure Hotel & Suites Los Angeles,0.528301886792
L Ermitage|Los Angeles,City Center Motel Los Angeles,0.444444444444
Avalon|Los Angeles,Hotel Palomar Los Angeles,0.461538461538
Le Montrose Suites|Los Angeles,Cinema Suites Los Angeles,0.58064516129
Le Parc Suites|Los Angeles,Cinema Suites Los Angeles,0.666666666667
Mondrian Hotel|Los Angeles,Comfort Inn Los Angeles,0.526315789474
Petit Ermitage aka  Hotel Le Petit|Los Angeles,Best Western Carlyle Inn Los Angeles,0.452830188679
Grafton on Sunset|Los Angeles,Dunes Inn Sunset Los Angeles,0.606060606061
Courtyard Westside|Los Angeles,Courtyard Hotel Century City Los Angeles,0.634146341463
Radisson Westside|Los Angeles,Radisson Hotel Midtown Los Angeles,0.647058823529
Omni Hotel|Los Angeles,Comfort Inn Los Angeles,0.4
Marriott|Los Angeles,Marriott Hotel Airport Los Angeles,0.64
Sheraton|Los Angeles,Sheraton Hotel Gateway Los Angeles,0.64
Mayfair Hotel|Los Angeles,The Historic Mayfair Hotel Los Angeles,0.518518518519
Roosevelt Hotel|Los Angeles,Hollywood Roosevelt Hotel Los Angeles,0.642857142857
Ramada Vermont Blvd aka  Hollywood Hotel  a Ramada hotel|Los Angeles,Coral Sands Motel Hollywood Los Angeles,0.527777777778
Super|Los Angeles,Shelter Hotel Los Angeles,0.5
Marriott Manhattan Beach|Los Angeles,Marriott Hotel Downtown Los Angeles,0.571428571429
Ayres Hotel Manhattan Beach|Los Angeles,Su Casa at Venice Beach Los Angeles,0.533333333333
Residence Inn Manhattan Beach|Los Angeles,Residence Inn Beverly Hills Los Angeles,0.607142857143
Summerfield Suites El Segundo|Los Angeles,Sunrise Hotel San Pedro Los Angeles,0.510638297872
Hawthorn Suites|Los Angeles,Sheraton Universal Hotel Los Angeles,0.606060606061
Springhill Suites|Los Angeles,Cinema Suites Los Angeles,0.6
Quality Inn and Suites Hermosa Beach|Los Angeles,Hampton Inn & Suites Sherman Oaks Los Angeles,0.646153846154
Redondo Pier Inn|Los Angeles,Rodeway Inn Los Angeles,0.592592592593
Towneplace Suites|Los Angeles,Cinema Suites Los Angeles,0.666666666667
Super|Los Angeles,Shelter Hotel Los Angeles,0.5
Loews Santa Monica Beach Hotel|Los Angeles,Su Casa at Venice Beach Los Angeles,0.63829787234
Doubletree Guest Suites|Los Angeles,Doubletree Hotel San Pedro Los Angeles,0.636363636364
Marriott Marina Del Rey|Los Angeles,Inn at Playa Del Rey Los Angeles,0.604651162791
Sheraton Delfina|Los Angeles,Sheraton Hotel Gateway Los Angeles,0.666666666667
Courtyard Marina Del Rey|Los Angeles,Courtyard Hotel LAX Los Angeles,0.631578947368
Holiday Inn Santa Monica|Los Angeles,Holiday Inn LAX Los Angeles,0.666666666667
Marina Del Rey Hotel|Los Angeles,Inn at Playa Del Rey Los Angeles,0.647058823529
Marina International Hotel|Los Angeles,Tarzana Inn Los Angeles,0.516129032258
La Quinta|Grants Pass,La Quinta Inn & Suites Grants Pass,0.58064516129
Doubletree|San Antonio,Doubletree Hotel Airport San Antonio,0.689655172414
Emily Morgan Hotel ZONE Riverwalk|San Antonio,Inn On The Riverwalk San Antonio,0.666666666667
Hilton|San Antonio,Hilton Hotel Airport San Antonio,0.571428571429
Hotel Contessa ZONE Riverwalk|San Antonio,Inn On The Riverwalk San Antonio,0.697674418605
Sheraton Gunter ZONE Riverwalk|San Antonio,Sheraton Gunter Hotel San Antonio,0.666666666667
Hotel Indigo|San Antonio,Hotel Indigo Alamo San Antonio,0.666666666667
Omni San Antonio Hotel|San Antonio,Menger Hotel San Antonio,0.4
Courtyard Stone Oak at Legacy|San Antonio,Courtyard Hotel Market Square San Antonio,0.603773584906
Resort Radisson Hill Country|San Antonio,Hilton Hill Country Hotel San Antonio,0.68085106383
Hilton Hill Country Resort and Spa Resort|San Antonio,Hilton Hill Country Hotel San Antonio,0.678571428571
Wurzbach Rd|San Antonio,Baymont Inn & Suites Wurzbach San Antonio,0.4
Courtyard by Marriott|Rockford,Courtyard Hotel Rockford,0.6
Radisson Hotel and Conference Center|Rockford,Radisson Hotel Rockford,0.457142857143
Wingate BridgeportClarksburg|Bridgeport,Days Inn & Suites Clarksburg Bridgeport (West Virginia),0.652173913043
Holiday Inn|Westborough - Marlborough,Holiday Inn Hotel & Suites Marlborough,0.6875
Courtyard Westborough|Westborough - Marlborough,Courtyard Hotel Boston Marlborough,0.684210526316
Holiday Inn on the Park|Missoula,Holiday Inn Downtown Missoula,0.697674418605
Broadway Inn and Conference Center|Missoula,Broadway Inn Missoula,0.571428571429
Fairfield Inn|Statesville,Red Roof Inn Statesville,0.56
Sheraton Bucks County|Trenton - Princeton,Hampton Inn Princeton,0.4375
Courtyard Langhorne Langhorne  Levittown|Trenton - Princeton,Courtyard Hotel Princeton (New Jersey),0.46875
Chauncey Conference Center Trenton  Princeton West|Trenton - Princeton,AmericInn Hotel Princeton,0.485714285714
Princeton East  Monmouth Junction|Trenton - Princeton,Super 8 Motel Princeton,0.464285714286
Hyatt Regency Trenton  Princeton West|Trenton - Princeton,Hyatt Regency Hotel Princeton (New Jersey),0.646153846154
Marriott Forrestal Village Princeton East  Monmouth Junction|Trenton - Princeton,Westin Princeton Hotel Forrestal Village Princeton (New Jersey),0.5
Marriott Trenton Trenton  Princeton West|Trenton - Princeton,AmericInn Hotel Princeton,0.533333333333
Westin Princeton East  Monmouth Junction|Trenton - Princeton,Residence Inn South Brunswick Princeton (New Jersey),0.457831325301
Wyndham Forrestal Village  Princeton East  Monmouth Junction|Trenton - Princeton,Westin Princeton Hotel Forrestal Village Princeton (New Jersey),0.54
Courtyard  Princeton East  Monmouth Junction|Trenton - Princeton,Courtyard Hotel Princeton (New Jersey),0.470588235294
Hyatt Place Trenton  Princeton West|Trenton - Princeton,Hyatt Place Hotel Princeton (New Jersey),0.622950819672
Princeton East  Monmouth Junction|Trenton - Princeton,Super 8 Motel Princeton,0.464285714286
Extended StayAmerica Princeton Princeton East  Monmouth Junction|Trenton - Princeton,Extended Stay America Hotel Princeton (New Jersey),0.54
Extended StayAmerica West Windsor Trenton  Princeton West|Trenton - Princeton,Extended Stay America Hotel Princeton (New Jersey),0.602150537634
Crowne Plaza not yet reported|Trenton - Princeton,Clarion Hotel Palmer Inn Princeton (New Jersey),0.483870967742
Residence Inn|Trenton - Princeton,Fairfield Inn Princeton (Indiana),0.538461538462
Staybridge Suites|Trenton - Princeton,AmericInn Lodge & Suites Princeton (Minnesota),0.634146341463
Four Points|Cape Cod,Drury Suites Cape Girardeau,0.521739130435
Holiday Inn Falmouth|Cape Cod,Holiday Inn Express Fort Myers Cape Coral,0.6
Cape Codder Resort and Spa|Cape Cod,Cape Haze Resort,0.6
Courtyard Hyannis|Cape Cod,Country Inn & Suites Cape Canaveral,0.540540540541
Radisson Inn|Cape Cod,Hampton Inn Cape Girardeau,0.608695652174
Sheraton believed accurate  awaiting users post to confirm|Cape Cod,Holiday Inn Express Fort Myers Cape Coral,0.409090909091
Holiday Inn Hyannis|Cape Cod,Holiday Inn Express Hotel & Suites Cape Girardeau,0.583333333333
Hyannis Harbor Hotel|Cape Cod,Royal Mansions Resort Cape Canaveral,0.514285714286
Howard Johnson Inn|Cape Cod,Hyland Motor Inn Cape May,0.588235294118
Tidewater Inn|Cape Cod,The Star Inn Cape May,0.64
Econo Lodge|Cape Cod,Econo Lodge Moose Creek Cody,0.647058823529
Sandwich Lodge|Cape Cod,Drury Lodge Cape Girardeau,0.56
Ocean Club Beach Resort|Palm Beach,Four Seasons Resort Palm Beach (Florida),0.571428571429
Hilton Palm Beach Oceanfront Resort|Palm Beach,Omphoy Ocean Resort Palm Beach (Florida),0.681818181818
Centre Park Drive East|Palm Beach,Casa Grandview Resort West Palm Beach,0.46511627907
Hyatt Place|Palm Beach,Hyatt Place Hotel Downtown West Palm Beach,0.6875
Farifield Inn|Palm Beach,Fairfield Inn & Suites Palm Beach (Florida),0.685714285714
Hilton Oceanfront|Palm Beach,Hilton Hotel Airport West Palm Beach,0.6875
Marriott Singer Island|Palm Beach,Marriott Hotel West Palm Beach,0.533333333333
Resort The Resort at Singer Island|Palm Beach,Best Western Lakes Inn West Palm Beach,0.464285714286
Palm Beach Shores Resort and Vacation Villas|Palm Beach,Four Seasons Resort Palm Beach (Florida),0.458333333333
Courtyard by Marriott|Santa Fe,Courtyard Hotel Santa Fe,0.6
Loretto Inn and Spa|Santa Fe,El Rey Inn Santa Fe,0.56
Hilton Santa Fe|Santa Fe,Hilton Resort Santa Fe,0.631578947368
Hotel Santa Fe and Spa|Santa Fe,Las Palomas Hotel Santa Fe,0.4
Bishops Lodge Ranch Resort and Spa|Santa Fe,La Posada Resort & Spa Santa Fe,0.576923076923
Park Inn And Suites|Santa Fe,Adobe Inn & Studios Santa Fe,0.588235294118
Days Inn Jerome|Twin Falls - Jerome,Days Inn Jerome,0.695652173913
Lafayette Park Hotel|Oakland - Eastbay,Holiday Inn Hotel & Suites Airport Oakland,0.372093023256
Crowne Plaza|Oakland - Eastbay,Crown Lodge Motel Oakland (California),0.46511627907
Hilton Concord|Oakland - Eastbay,Hilton Hotel Airport Oakland,0.620689655172
Marriott Walnut Creek|Oakland - Eastbay,Marriott Hotel City Center Oakland,0.666666666667
Renaissance Club Sport Walnut Creek|Oakland - Eastbay,Best Western Airport Inn And Suites Oakland (California),0.4
Courtyard Pleasant Hill|Oakland - Eastbay,Courtyard Hotel Airport Oakland (California),0.509090909091
Embassy Suites Walnut Creek|Oakland - Eastbay,Homewood Suites Waterfront Oakland (California),0.477611940299
Holiday Inn Concord|Oakland - Eastbay,Days Inn Oakland,0.628571428571
Residence Inn Pleasant Hill|Oakland - Eastbay,Executive Inn & Suites Oakland (California),0.444444444444
Holiday Inn Express Walnut Creek|Oakland - Eastbay,Holiday Inn Express Hotel & Suites Airport Oakland (California),0.602409638554
Comfort Inn|Oakland - Eastbay,Quality Inn Oakland,0.454545454545
Mainstay Suites Hayward|Oakland - Eastbay,Holiday Inn Hotel & Suites Airport Oakland,0.5
Days Inn Hayward Airport|Oakland - Eastbay,Days Inn Fort Lauderdale Airport North Oakland Park,0.645161290323
Courtyard Airport|Oakland - Eastbay,Courtyard Hotel Airport Oakland (California),0.69387755102
Holiday Inn|Oakland - Eastbay,Quality Inn Oakland,0.636363636364
Park Plaza|Oakland - Eastbay,Park Plaza Hotel Oakland (California),0.571428571429
Coral Reef Inn And Condosuites|Oakland - Eastbay,Bay Breeze Inn Oakland (California),0.481481481481
Courtyard Pleasanton|Oakland - Eastbay,Courtyard Hotel Airport Oakland (California),0.538461538462
Four Points|Oakland - Eastbay,Hilton Hotel Airport Oakland,0.384615384615
Hilton Pleasanton at the Club|Oakland - Eastbay,Hilton Hotel Airport Oakland,0.454545454545
Hyatt Place DublinPleasanton|Oakland - Eastbay,Park Plaza Hotel Oakland (California),0.377358490566
Marriott Pleasanton|Oakland - Eastbay,Marriott Hotel City Center Oakland,0.6
Residence Inn Dublind Courtyard Rd|Oakland - Eastbay,Executive Inn & Suites Oakland (California),0.457142857143
Sheraton Pleasanton|Oakland - Eastbay,Hilton Hotel Airport Oakland,0.411764705882
Radisson DublinPleasanton|Oakland - Eastbay,Days Inn Oakland,0.390243902439
Holiday Inn Dublin not yet reported to the board|Oakland - Eastbay,Holiday Inn Hotel & Suites Airport Oakland,0.571428571429
Larkspur Landing Pleasanton|Oakland - Eastbay,Jack London Inn Oakland (California),0.428571428571
Extended Stay Deluxe|Oakland - Eastbay,Extended Stay America Hotel Oakland (California),0.571428571429
Courtyard San Ramon|Oakland - Eastbay,Courtyard Hotel Airport Oakland (California),0.588235294118
Marriott San Ramon|Oakland - Eastbay,Marriott Hotel City Center Oakland,0.564102564103
Homestead Studio Suites San RamonBishops Ranch|Oakland - Eastbay,Homewood Suites Waterfront Oakland (California),0.488372093023
Hilton Sandestin Resort rated|Destin,Hilton Sandestin Beach Golf Resort & Spa Destin,0.666666666667
Wingate Inn by Wyndham|Destin,Wingate Inn Destin,0.666666666667
Courtyard|Tacoma,Courtyard Hotel Downtown Tacoma,0.642857142857
Clarion|Tacoma,Red Lion Hotel Tacoma,0.533333333333
Guesthouse Inn and Suites Tumwater|Tacoma,Shilo Inn and Suites Tacoma,0.608695652174
Best Western Park Plaza|Tacoma,Best Western Tacoma Dome Hotel,0.682926829268
Courtyard by Marriott|Palm Springs,Courtyard Hotel Palm Springs,0.6
Doral Desert Princess Resort|Palm Springs,Caliente Tropics Resort Palm Springs,0.627450980392
Resort Hyatt Grand Champion|Palm Springs,Spa Resort Casino Palm Springs,0.5
Resort JW Marriott|Palm Springs,Spa Resort Casino Palm Springs,0.571428571429
Resort La Quinta|Palm Springs,Spa Resort Casino Palm Springs,0.606060606061
Resort Rancho Las Palmas|Palm Springs,Desert Vacation Villas Palm Springs,0.565217391304
Resort Renaissance Esmeralda|Palm Springs,Renaissance Hotel Palm Springs,0.564102564103
Resort Westin Mission Hills|Palm Springs,Desert Vacation Villas Palm Springs,0.571428571429
Palm Desert Villas|Palm Springs,Desert Vacation Villas Palm Springs,0.65
Courtyard by Marriott|Palm Springs,Courtyard Hotel Palm Springs,0.6
Embassy Suites La Quinta|Palm Springs,Best Western Las Brisas Hotel Palm Springs,0.510638297872
Indian Wells Resort|Palm Springs,Riviera Resort Palm Springs,0.606060606061
Residence Inn|Palm Springs,Ingleside Inn Palm Springs,0.692307692308
Courtyard by Marriott|Oakland - East Bay,Courtyard Hotel Airport Oakland (California),0.603773584906
Crowne Plaza|Oakland - East Bay,Crown Lodge Motel Oakland (California),0.46511627907
Ramada Inn|Ocean Shores,Days Inn Ocean Shores,0.666666666667
Shilo Beachfront Resort|Ocean Shores,Quinault Beach Resort Ocean Shores,0.681818181818
Doubletree Alsip|Chicago,Doubletree Hotel Magnificent Mile Chicago,0.590909090909
Hilton Oak Lawn|Chicago,Hilton Hotel Chicago,0.571428571429
Courtyard|Chicago,Conrad Hotel Chicago,0.666666666667
Four Points|Chicago,Four Seasons Hotel Chicago,0.695652173913
Hilton Garden Inn|Chicago,Hilton Garden Inn Downtown Magnificent Mile Chicago,0.566666666667
Hilton Chicago Ohare Airport|Chicago,Holiday Inn Midway Airport Chicago,0.553191489362
Westin OHare|Chicago,Westin Hotel Michigan Avenue Chicago,0.571428571429
Hyatt Rosemont NORTH ZONE|Chicago,Ohio House Motel Downtown Chicago,0.52
Marriott OHare|Chicago,Marriott Midway Hotel Chicago,0.689655172414
Marriott Suites OHare|Chicago,Manilow Suites North Harbor Tower Chicago,0.62962962963
Courtyard by Marriott|Chicago,Courtyard Hotel Midway Airport Chicago,0.695652173913
Radisson Airport|Chicago,Courtyard Hotel Midway Airport Chicago,0.585365853659
Residence Inn Airport OHare ORD NORTH ZONE|Chicago,Residence Inn Downtown River North Chicago,0.684210526316
E Touhy Ave  Des Plaines|Chicago,Econo Lodge of Great Lakes North Chicago,0.48
E Touhy Ave  Des Plaines NORTH ZONE|Chicago,The Westin Hotel River North Chicago,0.51724137931
OHare Garden Hotel|Chicago,Hyatt Regency Hotel Chicago,0.56
Hyatt Regency AIRPORT SOUTH ZONE|Chicago,Hyatt Regency Hotel McCormick Place Chicago,0.58064516129
DoubleTree|Chicago,Doubletree Hotel Magnificent Mile Chicago,0.526315789474
Hilton Rosemont|Chicago,Hilton Hotel Chicago,0.571428571429
Aloft SOUTH ZONE|Chicago,Chicago South Loop Hotel,0.538461538462
Four Points Sheraton Ohare|Chicago,Four Points Hotel Midway Airport Chicago,0.603773584906
North Cumberland Ave ZONE ORD SOUTH|Chicago,The Westin Hotel River North Chicago,0.48275862069
Candlewood Suites Airport OHare ORD SOUTH ZONE|Chicago,Manilow Suites North Harbor Tower Chicago,0.632911392405
Quality Inn|Chicago,Days Inn Chicago,0.631578947368
Holiday Inn Downtown Harrison St|Chicago,Holiday Inn Midway Airport Chicago,0.655172413793
The Blackstone Renaissance Hotel|Chicago,Blackstone Hotel Chicago,0.555555555556
Hotel|Chicago,,0.0
Hotel Allegro prior rated boutique but no longer offered in this zone|Chicago,Stan Properties Suites West Superior Place Chicago,0.4
River Hotel same locationaddress as Club Quarters at Wacker|Chicago,Club Quarters Hotel Wacker Chicago,0.56
Silversmith Hotel|Chicago,The Silversmith Hotel and Suites Chicago,0.647058823529
The Wit a Doubletree Hotel|Chicago,The Wit Hotel Chicago,0.518518518519
Avenue Crowne Plaza|Chicago,Crowne Plaza Hotel Metro Chicago,0.631578947368
Conrad Hilton|Chicago,Conrad Hotel Chicago,0.631578947368
Marriott Chicago MagMile|Chicago,Marriott Midway Hotel Chicago,0.6875
OMNI All Suites Hotel|Chicago,Comfort Suites Chicago,0.620689655172
DoubleTree Guest Suites|Chicago,Doubletree Hotel Magnificent Mile Chicago,0.666666666667
Courtyard by Marriott Downtown Mag Mile Ontario St|Chicago,Courtyard Hotel Downtown River North Chicago,0.641975308642
Four Points|Chicago,Four Seasons Hotel Chicago,0.695652173913
Hilton Garden Inn|Chicago,Hilton Garden Inn Downtown Magnificent Mile Chicago,0.566666666667
Residence Inn Mag Mile East Walton Place|Chicago,Residence Inn Downtown Magnificent Mile Chicago,0.582278481013
Holiday Inn Express Magnificient Mile aka Hotel Cass Holiday Inn Express|Chicago,Holiday Inn Express Hotel & Suites Midway Airport Chicago,0.594594594595
Tremont|Chicago,Fairmont Hotel Chicago,0.666666666667
Raphael Hotel NOTE No longer the Raphael Has reopened as the Raffaello Unknown Priceline participant|Chicago,Stan Properties Suites West Superior Place Chicago,0.350364963504
Red Roof Inn|Chicago,Red Carpet Inn North Chicago,0.692307692308
Doubletree Skokie North Shore|Chicago,Doubletree Hotel Magnificent Mile Chicago,0.59649122807
Hilton Orrington|Chicago,Hilton Hotel Chicago,0.545454545455
Holiday Inn North Shore|Chicago,Holiday Inn Mart Plaza Chicago,0.666666666667
Best Western Morton Grove Inn|Chicago,Best Western River North Hotel Chicago,0.679245283019
Extended StayAmerica Skokie|Chicago,The Silversmith Hotel and Suites Chicago,0.44
Fairfield Inn|Biloxi - Gulfport,Fairfield Inn & Suites Gulfport (Mississippi),0.52
Holiday Inn Burlington|Burlington - Stowe,Holiday Inn South Burlington,0.666666666667
Sheraton Burlington|Burlington - Stowe,Hilton Garden Inn Boston Burlington (Massachusetts),0.511627906977
Hilton Burlington not yet reported|Burlington - Stowe,Hilton Garden Inn Boston Burlington (Massachusetts),0.51724137931
Essex Resort and Spa Inn at Essex name change|Burlington - Stowe,Best Western Windjammer Inn & Conference Center South Burlington,0.477272727273
Golden Eagle|Burlington - Stowe,Golden Eagle Resort Stowe (Vermont),0.571428571429
Trapp Lodge|Burlington - Stowe,Mountain Lodge Stowe,0.64
Courtyard Taft Corners|Burlington - Stowe,Courtyard Hotel Harbor Burlington (Vermont),0.666666666667
Residence Inn BurlingtonWilliston|Burlington - Stowe,Hilton Garden Inn Boston Burlington (Massachusetts),0.526315789474
Fairfield Inn Williston|Burlington - Stowe,Fairfield Inn And Suites Burlington (Iowa),0.697674418605
Doubletree Norwalk|Lower Fairfield County,Motel 6 North Fairfield (California),0.451612903226
Clarion Hotel|Lower Fairfield County,Comfort Inn Fairfield (New Jersey),0.444444444444
Four Points|Lower Fairfield County,Comfort Inn Fairfield (New Jersey),0.545454545455
Hilton Executive Meeting Center|Lower Fairfield County,Best Western Executive Inn Fairfield (New Jersey),0.561403508772
Westin|Lower Fairfield County,Best Western Inn Fairfield (Iowa),0.545454545455
Stamford|Lower Fairfield County,Comfort Inn Fairfield (New Jersey),0.421052631579
Hyatt Regency|Lower Fairfield County,Regency Inn Fairfield (Texas),0.583333333333
Marriott|Lower Fairfield County,Motel 6 North Fairfield (California),0.380952380952
Plaza Hotel and Conference Center|Lower Fairfield County,La Quinta Inn & Suites Fairfield (Texas),0.391304347826
Marriott|Philadelphia,Marriott Hotel Airport Philadelphia,0.64
Courtyard by Marriott|Philadelphia,Courtyard Hotel Downtown Philadelphia,0.65
Wyndham Garden|Philadelphia,Le Meridien Hotel Philadelphia,0.4
Quality Hotel Airport not yet reported|Philadelphia,Aloft Hotel Airport Philadelphia,0.510638297872
Holiday Inn Cherry Hill|Philadelphia,Holiday Inn New Philadelphia,0.647058823529
Clarion Hotel|Philadelphia,Alexander Inn Philadelphia,0.5
Hyatt Philadelphia At The Bellevue Park Hyatt at the Bellevue|Philadelphia,Hyatt Hotel at The Bellevue Philadelphia,0.619718309859
Hyatt Regency at Penns Landing|Philadelphia,Hyatt Hotel at The Bellevue Philadelphia,0.5
Courtyard by Marriott|Philadelphia,Courtyard Hotel Downtown Philadelphia,0.65
Holiday Inn Runnemede|Philadelphia,Holiday Inn Stadium Philadelphia,0.7
Westin Mount Laurel|Philadelphia,Western Motel Philadelphia (Mississippi),0.6875
Marriott|Philadelphia,Marriott Hotel Airport Philadelphia,0.64
Aloft Mt Laurel|Philadelphia,Aloft Hotel Airport Philadelphia,0.620689655172
Hyatt Place|Philadelphia,Hyatt Hotel at The Bellevue Philadelphia,0.484848484848
Summerfield Suites Mt Laurel|Philadelphia,Homewood Suites City Avenue Philadelphia,0.581818181818
Wyndham Mt Laurel|Philadelphia,Western Motel Philadelphia (Mississippi),0.466666666667
Candlewood Suites|Philadelphia,The Windsor Suites Philadelphia,0.571428571429
Quality Inn and Conference Center|Philadelphia,Hampton Inn Convention Center Center City Philadelphia,0.571428571429
Radisson|Philadelphia,Radisson Plaza Warwick Hotel Philadelphia,0.533333333333
Marriott Hutchinson Island Resort|Stuart,Marriott Beach Resort & Marina Hutchinson Island Stuart (Florida),0.641975308642
Suburban Extended Stay Hotel|Fayetteville,Suburban Extended Stay Hotel Fayetteville (North Carolina),0.698412698413
La Quinta|Fayetteville,Clarion Hotel Fayetteville (Arkansas),0.5
Courtyard Quad Cities|Davenport,Country Inn & Suites Davenport (Iowa),0.536585365854
Isle Casino Hotel|Davenport,Avianna Vacation Home Davenport,0.4375
Ramada|Davenport,Travelodge Hotel Davenport (Iowa),0.375
Holiday Inn|Davenport,Days Inn East Davenport (Iowa),0.583333333333
Grand Hotel|Conway,Ramada Inn Conway (South Carolina),0.4
Renaissance Inn Keizer|Salem,Residence Inn Salem,0.571428571429
Yarrow Hotel and Conference Center|Park City,Yarrow Resort Hotel Park City,0.526315789474
Marriott Vacation Club Summit Watch|Park City,Canyons Grand Summit Resort Park City,0.451612903226
Quality Inn Mount Dora|Eustis,Comfort Inn & Suites Eustis,0.380952380952
Courtyard by Marriott|Cleveland,Super 8 Motel Cleveland (Texas),0.411764705882
Holiday Inn Select Strongsville|Cleveland,Holiday Inn Express Hotel & Suites Cleveland (Mississippi),0.6
Towneplace Suites|Cleveland,Classic Suites Cleveland (Tennessee),0.645161290323
Ramada Middleburg Heights Airport South|Cleveland,Marriott Hotel Airport Cleveland (Ohio),0.5
StudioPlus Middleburg Heights|Cleveland,Douglas Inn & Suites Cleveland (Tennessee),0.408163265306
Extended StayAmerica|Cleveland,M Star Hotel Cleveland (Tennessee),0.384615384615
Marriott|Cleveland,Marriott Hotel Airport Cleveland (Ohio),0.484848484848
Radisson Airport North Olmsted|Cleveland,Sheraton Hotel Airport Cleveland (Ohio),0.581818181818
Courtyard by Marriott|Cleveland,Super 8 Motel Cleveland (Texas),0.411764705882
Homestead Studio Suites|Cleveland,Best Western Inn & Suites Cleveland (Texas),0.583333333333
La Quinta Inn|Cleveland,La Quinta Inn Airport Cleveland (Ohio),0.619047619048
Studioplus North Olmsted|Cleveland,Douglas Inn & Suites Cleveland (Tennessee),0.454545454545
Hilton Garden Inn|Cleveland,Hilton Garden Inn Airport Cleveland (Ohio),0.68
Radisson Gateway|Cleveland,Radisson Hotel Cleveland (Ohio),0.545454545455
Radisson Hotel and Conference Center|Cleveland,Marriott Hotel Downtown Key Center Cleveland (Ohio),0.46875
Doubletree South INDEPENDENCE|Cleveland,Doubletree Hotel Downtown Cleveland,0.612244897959
Embassy Suites Beachwood|Cleveland,Embassy Suites Downtown Cleveland (Ohio),0.654545454545
Hilton Beachwood BEACHWOOD|Cleveland,Hilton Garden Inn Airport Cleveland (Ohio),0.440677966102
Courtyard Beachwood|Cleveland,Howard Johnson Hotel Cleveland (Tennessee),0.424242424242
Courtyard Independence|Cleveland,Comfort Inn Cleveland (Mississippi),0.484848484848
Holiday Inn Independence INDEPENDENCE|Cleveland,Holiday Inn Express Hotel & Suites Cleveland (Mississippi),0.545454545455
Hyatt Place|Cleveland,Hyatt Regency Hotel Arcade Cleveland (Ohio),0.45
Residence Inn Beachwood BEACHWOOD|Cleveland,Residence Inn Downtown Cleveland,0.618181818182
Residence Inn Independence INDEPENDENCE|Cleveland,Residence Inn Downtown Cleveland,0.55737704918
Skyline Hotel and Conference Center|Cleveland,Residence Inn Downtown Cleveland,0.416666666667
Homestead Studio Suites ZONE Beachwood|Cleveland,Embassy Suites Downtown Cleveland (Ohio),0.463768115942
Quail Hollow Resort|Cleveland,Quality Hotel Cleveland (Tennessee),0.384615384615
Courtyard by Marriott|Cleveland,Super 8 Motel Cleveland (Texas),0.411764705882
Extended Stay Deluxe|Cleveland,Americas Best Value Inn Cleveland (Texas),0.372093023256
Towneplace Suites|Cleveland,Classic Suites Cleveland (Tennessee),0.645161290323
Wyndham|Salem NH - Andover MA,Wyndham Garden Hotel Airport Oklahoma City,0.466666666667
La Quinta Andover not yet reported|Salem NH - Andover MA,La Quinta Inn East Airport Amarillo,0.7
Courtyard Billerica|Salem NH - Andover MA,Courtyard Hotel Battlefield Park Manassas,0.652173913043
Radisson Chelmsford|Salem NH - Andover MA,Radisson Hotel Harbor Plymouth (Massachusetts),0.685714285714
