Santa Maria Harbour Resort|Naples - Fort Myers,Santa Maria Harbour Resort Fort Myers Beach,1.0
Holiday Inn Express Bonita Springs|Naples - Fort Myers,Holiday Inn Express Naples (Florida),0.716981132075
La Quinta Airport|Naples - Fort Myers,La Quinta Inn & Suites Airport Fort Myers,0.723404255319
Best Western Airport Inn|Naples - Fort Myers,Best Western Airport Inn Fort Myers,1.0
Holiday Inn Express Forum|Naples - Fort Myers,Holiday Inn Express Naples (Florida),0.863636363636
Crestwood Suites|Naples - Fort Myers,Crestwood Suites Fort Myers,1.0
Radisson Beach Resort|Naples - Fort Myers,DiamondHead Beach Resort Fort Myers Beach,0.755555555556
Staybridge Suites NaplesGulf Coast|Naples - Fort Myers,Staybridge Suites Gulf Coast Naples (Florida),0.903225806452
Ramada Inn|Naples - Fort Myers,Ramada Inn Naples (Florida),1.0
Best Western Naples Plaza|Naples - Fort Myers,Best Western Plaza Hotel Naples (Florida),0.837209302326
Hampton Inn|Naples - Fort Myers,Hampton Inn I 75 Naples (Florida),0.814814814815
La Quinta Naples Airport|Naples - Fort Myers,La Quinta Inn & Suites Airport Fort Myers,0.777777777778
Country Inn and Suites Sanibel Gateway|Naples - Fort Myers,Country Inn & Suites Sanibel Gateway Fort Myers,0.971428571429
Crowne Plaza at Bell Tower Shops|Naples - Fort Myers,Crowne Plaza Hotel Bell Tower Shops Fort Myers,0.967741935484
La Quinta Inn and Suites Ft Myers Beach Sanibel Gateway|Naples - Fort Myers,La Quinta Inn & Suites Sanibel Gateway Fort Myers,0.808988764045
Holiday Inn Express and Suites|Waterford,Holiday Inn Express Hotel & Suites Waterford (Michigan),0.945454545455
Country Inn and Suites South Wood Lake Rd|Rochester,Country Inn & Suites South Rochester (Minnesota),0.761904761905
Kahler Grand|Rochester,Kahler Grand Hotel Rochester (Minnesota),1.0
Country Inn and Suites Frontage Rd|Rochester,Country Inn & Suites South Rochester (Minnesota),0.75
Clarion Riverside|Rochester,Radisson Hotel Riverside Rochester (New York),0.777777777778
Holiday Inn Express|Rochester,Holiday Inn Express Rochester (New York),1.0
Country Inn and Suites|Rochester,Country Inn & Suites Rochester (Minnesota),0.947368421053
Staybridge Suites East|Rochester,Staybridge Suites Rochester (Minnesota),0.871794871795
La Quinta Inn and Suites|New Braunfels,La Quinta Inn & Suites New Braunfels,0.952380952381
Four Points|Saginaw - Birch Run,Four Points Hotel Saginaw,1.0
Waco Extended StayAmerica Woodway|Waco,Extended StayAmerica Hotel Woodway Waco,0.982456140351
Best Western Inn and Suites|Elkhart,Best Western Inn and Suites Elkhart,1.0
Jameson Inn|Elkhart,Jameson Inn Elkhart,1.0
Crowne Plaza|Denver,Crowne Plaza Hotel Airport Denver,0.727272727273
Embassy Suites|Denver,Embassy Suites Aurora Denver,0.8
Baymont Inn and Suites Airport|Denver,Ramada Inn and Suites Airport Denver,0.823529411765
Holiday Inn  Denver International Airport|Denver,Embassy Suites International Airport Denver,0.732394366197
Holiday Inn Express Airport|Denver,Holiday Inn Express Hotel & Suites Airport Denver (Colorado),0.710526315789
Four Points by Sheraton|Denver,Four Points Hotel Southeast Denver,0.8
Holiday Inn Select|Denver,Holiday Inn Select Cherry Creek Denver,0.734693877551
Brown Palace|Denver,Brown Palace Hotel Denver,1.0
Hyatt Regency Denver Convention Center|Denver,Hyatt Regency Hotel Tech Center Denver,0.793103448276
Warwick Hotel|Denver,Warwick Hotel Denver,1.0
Burnsley All Suite Hotel|Denver,Burnsley All Suite Hotel Denver,1.0
Red Lion Downtown|Denver,Ramada Inn Downtown Denver,0.777777777778
Sheraton Denver West|Denver,Sheraton Hotel Downtown Denver,0.75
Best Western Inn|Denver,Best Western Hotel Denver,0.857142857143
Quality Inn|Denver,Quality Inn Denver,1.0
Red Lion Central|Denver,Red Lion Hotel Central Denver (Colorado),0.711111111111
Hyatt Regency Tech Center|Denver,Hyatt Regency Hotel Tech Center Denver,0.980392156863
Hyatt Place Tech Center|Denver,Hyatt Regency Hotel Tech Center Denver,0.775510204082
Hilton Garden Inn Denver South Meridian|Denver,Hilton Garden Inn Tech Center Denver,0.741935483871
Towneplace Suites Southeast|Denver,TownePlace Suites Southeast Denver (Colorado),0.818181818182
Jameson Inn|Shreveport,Jameson Inn Shreveport,1.0
Travelodge|Shreveport,Travelodge Hotel Shreveport,1.0
Holiday Inn Rock IslandQuad Cities|Moline - Rock Island,Holiday Inn Quad Cities Rock Island,0.80701754386
La Quinta Moline Airport|Moline - Rock Island,La Quinta Inn Airport Moline,0.888888888889
La Quinta|Crossville,La Quinta Inn Crossville,0.818181818182
Chase Suites|Lincoln,Chase Suite Hotel Lincoln (Nebraska),0.95652173913
Best Western Heritage Inn|Great Falls,Best Western Heritage Inn Great Falls,1.0
Quality Inn Ponderosa|Great Falls,Quality Inn Ponderosa Great Falls,1.0
Holiday Inn Northeast|Grand Junction,Holiday Inn Hotel & Suites Grand Junction,0.714285714286
Grand Vista Hotel|Grand Junction,Grand Vista Hotel Grand Junction,1.0
Ramada Inn|Grand Junction,Ramada Inn Grand Junction,1.0
Holiday Inn Express|Bend - Sunriver,Holiday Inn Express Hotel & Suites Bend,0.791666666667
Phoenix Inn Suites|Bend - Sunriver,Phoenix Inn Suites Bend,1.0
Motel|Laramie,Motel 6 Laramie,0.833333333333
La Quinta Charleston Riverview|Charleston,Holiday Inn Riverview Charleston,0.731707317073
Holiday Inn Mills House|Charleston,Holiday Inn Mills House Charleston,1.0
Andrew Pinckney Inn|Charleston,Andrew Pinckney Inn Charleston,1.0
Best Western King Charles Inn|Charleston,Best Western King Charles Inn Charleston,1.0
Holiday Inn|Charleston,Holiday Inn Charleston (West Virginia),1.0
Sheraton Airport|Charleston,Sheraton Hotel Airport North Charleston,0.969696969697
Radisson Airport|Charleston,Sheraton Hotel Airport North Charleston,0.727272727273
La Quinta|Charleston,La Quinta Inn North Charleston,0.818181818182
Holiday Inn Express Civic Center|Charleston,Holiday Inn Express Civic Center Charleston (West Virginia),1.0
Ramada Plaza|Charleston,Ramada Plaza Hotel Charleston (West Virginia),1.0
Best Western Kalamazoo Suites|Kalamazoo,Best Western Suites Kalamazoo,0.974358974359
Holiday Inn West|Kalamazoo,Holiday Inn West Kalamazoo,1.0
Baymont Inn and Suites|Kalamazoo,Baymont Inn & Suites Kalamazoo,0.947368421053
Holiday Inn|Wichita Falls,Holiday Inn Wichita Falls,1.0
Holiday Inn|Concord,Holiday Inn Concord,1.0
Best Western Concord|Concord,Best Western Hotel Concordville,1.0
Crowne Plaza|New Orleans,Astor Crowne Plaza Hotel New Orleans,0.8
Holiday Inn Select|New Orleans,Holiday Inn Express East New Orleans,0.714285714286
Hilton Garden Inn New Orleans Airport|New Orleans,Hilton Garden Inn French Quarter New Orleans,0.758620689655
Windsor Court Hotel|New Orleans,Windsor Court Hotel New Orleans,1.0
Loews New Orleans|New Orleans,Loews Hotel New Orleans,1.0
St James Hotel|New Orleans,Saint James Hotel,0.842105263158
W New Orleans|New Orleans,W Hotel New Orleans,1.0
Ambassador Hotel|New Orleans,Ambassador Hotel New Orleans,1.0
Parc St Charles|New Orleans,Parc St. Charles Hotel New Orleans,0.967741935484
Staybridge Suites New Orleans|New Orleans,Staybridge Suites New Orleans,1.0
Best Western St Christophe|New Orleans,Best Western Saint Christopher Hotel New Orleans,0.928571428571
Le Pavillon|New Orleans,Le Pavillon Hotel New Orleans,1.0
Hilton Riverside|New Orleans,Hilton Hotel Riverside New Orleans,0.969696969697
Hilton St Charles Avenue|New Orleans,Hampton Inn Saint Charles Avenue New Orleans,0.785714285714
Hyatt Regency|New Orleans,Hyatt Regency Hotel New Orleans,1.0
Country Inn and Suites|New Orleans,Drury Inn & Suites New Orleans,0.777777777778
Holiday Inn Downtown Superdome|New Orleans,Holiday Inn Downtown Superdome New Orleans,1.0
La Quinta Inn and Suites Downtown|New Orleans,La Quinta Inn & Suites Downtown New Orleans,0.966666666667
Queen and Crescent Hotel|New Orleans,Queen And Crescent Hotel New Orleans,1.0
Hotel Monteleone|New Orleans,Hotel Monteleone New Orleans,1.0
Iberville Suites|New Orleans,Iberville Suites New Orleans,1.0
Omni Royal Orleans|New Orleans,Omni Royal Crescent Hotel New Orleans,0.756756756757
W Hotel|New Orleans,W Hotel New Orleans,1.0
Dauphine Orleans|New Orleans,Dauphine Orleans Hotel New Orleans,1.0
Bienville House|New Orleans,Bienville House Hotel New Orleans,1.0
Holiday Inn New Orleans  Chateau Lemoyne|New Orleans,Holiday Inn French Quarter Chateau Lemoyne New Orleans,0.816901408451
Holiday Inn New Orleans  French Quarter|New Orleans,Holiday Inn French Quarter New Orleans,0.962962962963
French Market Inn|New Orleans,Historic French Market Inn New Orleans,0.790697674419
Prytania Park Hotel|New Orleans,Prytania Park Hotel New Orleans,1.0
Sheraton|New Orleans,Sheraton Hotel New Orleans,1.0
Best Western Kamkota|Casper,Best Western Ramkota Hotel Casper,0.95
Holiday Inn College Station Aggieland|College Station - Bryan,Holiday Inn Hotel & Suites Aggieland College Station,0.735294117647
Howard Johnson Express College Station|College Station - Bryan,Howard Johnson Express Inn College Station,0.78125
Days Inn|Oneida - Vernon - Canastota,Days Inn Mount Vernon,1.0
Travelodge|Traverse City,Travelodge Hotel Traverse City,1.0
Best Western Tower West Lodge|Gillette,Best Western Tower West Lodge Gillette,1.0
InterContinental|Chicago,Intercontinental Hotel Chicago,1.0
Hyatt Regency|Chicago,Hyatt Regency Hotel Chicago,1.0
Crowne Plaza|Chicago,Crowne Plaza Hotel Metro Chicago,0.774193548387
Renaissance Chicago OHare|Chicago,Renaissance Suites Hotel Chicago,0.722222222222
Comfort Suites OHare|Chicago,Comfort Suites Chicago,0.823529411765
Holiday Inn Elmhurst|Chicago,Holiday Inn Mart Plaza Chicago,0.714285714286
Ramada Plaza|Chicago,Ramada Plaza Hotel Chicago,1.0
Comfort Inn|Chicago,Comfort Suites Chicago,0.72
Wyndham|Chicago,Wyndham Hotel Chicago,1.0
Hotel Allegro|Chicago,Hotel Allegro Chicago,1.0
Hotel Burnham|Chicago,Hotel Burnham Chicago,1.0
Palmer House Hilton|Chicago,Palmer House Hotel Chicago,0.774193548387
The Wit|Chicago,The Wit Hotel Chicago,1.0
Club Quarters Chicago  Central Loop|Chicago,Club Quarters Hotel Wacker Chicago,0.734693877551
La Quinta Inn and Suites|Chicago,La Quinta Inn & Suites Downtown Chicago,0.78431372549
James Hotel|Chicago,The James Hotel Chicago,0.714285714286
Hard Rock Hotel|Chicago,Hard Rock Hotel Chicago,1.0
Hotel Felix|Chicago,Hotel Felix Chicago,1.0
Hotel Monaco Chicago|Chicago,Monaco Hotel Chicago,1.0
Amalfi|Chicago,Amalfi Hotel Chicago,1.0
Club Quarters  Wacker at Michigan|Chicago,Club Quarters Hotel Wacker Chicago,0.777777777778
Holiday Inn Mart Plaza|Chicago,Holiday Inn Mart Plaza Chicago,1.0
Homewood Suites|Chicago,Homewood Suites Downtown Chicago,0.769230769231
Inn of Chicago|Chicago,Inn of Chicago,1.0
River Hotel|Chicago,River Hotel Chicago,1.0
Hilton Hotel and Towers|Chicago,Sheraton Hotel & Towers Chicago,0.75
Hyatt Regency McCormick Place|Chicago,Hyatt Regency Hotel McCormick Place Chicago,0.983050847458
Chicago South Loop Hotel|Chicago,Chicago South Loop Hotel,1.0
Sofitel Chicago Water Tower|Chicago,Sofitel Hotel Water Tower Chicago,1.0
Affinia Chicago|Chicago,Affinia Hotel Chicago,1.0
Radisson Hotel and Suites Chicago|Chicago,Renaissance Suites Hotel Chicago,0.764705882353
The Drake Hotel|Chicago,The Drake Hotel Chicago,1.0
Millennium Knickerbocker|Chicago,Millennium Knickerbocker Hotel Chicago,1.0
Omni Chicago Hotel|Chicago,Omni Hotel Chicago,1.0
Rafaello|Chicago,Raffaello Hotel Chicago,0.941176470588
Sutton Place HotelChicago|Chicago,Sutton Place Hotel Chicago,1.0
Talbott|Chicago,The Talbott Hotel Chicago,0.777777777778
W Chicago Lakeshore|Chicago,W Hotel Lakeshore Chicago,1.0
Westin Michigan Avenue Chicago|Chicago,Westin Hotel Michigan Avenue Chicago,0.977777777778
and Drake and Millenium Knickerbocker and Drake|Chicago,Millennium Knickerbocker Hotel Chicago,0.730158730159
Whitehall Hotel|Chicago,Whitehall Hotel Chicago,1.0
Hilton Suites|Chicago,City Suites Hotel Chicago,0.75
Crowne Plaza|Chicago,Crowne Plaza Hotel Metro Chicago,0.774193548387
Crowne Plaza|Chicago,Crowne Plaza Hotel Metro Chicago,0.774193548387
Embassy Suites Lombard|Chicago,Embassy Suites Downtown Chicago,0.711111111111
Holiday Inn Airport|Chicago,Holiday Inn Midway Airport Chicago,0.844444444444
Holiday Inn|Chicago,Midway Inn Chicago,0.761904761905
Hyatt Regency Woodfield|Chicago,Hyatt Regency Hotel Chicago,0.722222222222
La Quinta Inn and Suites North Shore|Chicago,La Quinta Inn & Suites Downtown Chicago,0.761904761905
Staybridge Suites|Lubbock,Staybridge Suites Lubbock,1.0
Sheraton Suites Philadelphia Airport|Philadelphia,Sheraton Suites Airport Philadelphia,0.978723404255
Four Points|Philadelphia,Four Points Hotel Airport Philadelphia,0.709677419355
Extended StayAmerica|Philadelphia,Extended Stay America Hotel Airport Philadelphia,0.8
EconoLodge Airport|Philadelphia,Econo Lodge Airport Philadelphia,0.972972972973
Microtel Inn and Suites|Philadelphia,Microtel Inn & Suites Airport Philadelphia,0.791666666667
Four Points Northeast|Philadelphia,Four Points Hotel Northeast Philadelphia,0.976744186047
Radisson Northeast|Philadelphia,Ramada Hotel Northeast Philadelphia,0.742857142857
Crowne Plaza|Philadelphia,Crowne Plaza Hotel Downtown Philadelphia,0.705882352941
Holiday Inn|Philadelphia,Holiday Inn New Philadelphia,1.0
Le Meridien|Philadelphia,Le Meridien Hotel Philadelphia,1.0
Loews|Philadelphia,Loews Hotel Philadelphia,1.0
Four Points|Philadelphia,Four Points Hotel Airport Philadelphia,0.709677419355
Hilton Garden Inn|Philadelphia,Hilton Garden Inn Center City Philadelphia,0.739130434783
Sofitel|Philadelphia,Sofitel Hotel Philadelphia,1.0
Westin|Philadelphia,The Westin Hotel Philadelphia,0.75
Club Quarters|Philadelphia,Club Quarters Hotel Philadelphia,1.0
Radisson Plaza Warwick Hotel|Philadelphia,Radisson Plaza Warwick Hotel Philadelphia,1.0
Sheraton University City Hotel|Philadelphia,Sheraton University City Hotel Philadelphia,1.0
Embassy Suites|Philadelphia,Embassy Suites Airport Philadelphia,0.777777777778
Holiday Inn Express|Philadelphia,Holiday Inn Express Midtown Philadelphia,0.826086956522
Holiday Inn Express|Philadelphia,Holiday Inn Express Midtown Philadelphia,0.826086956522
Extended StayAmerica|Philadelphia,Extended Stay America Hotel Airport Philadelphia,0.8
Society Hill Hotel|Philadelphia,Society Hill Hotel Philadelphia,1.0
La Quinta Inn and Suites|Long Island,La Quinta Inn & Suites Longview,0.952380952381
Hyatt Regency Long Island|Long Island,Hyatt Regency Hotel Long Beach,1.0
Sheraton Long Island|Long Island,Sheraton Beach Hotel South Padre Island,0.727272727273
Holiday Inn Ronkonkoma|Long Island,Holiday Inn Downtown Long Beach,0.761904761905
Radisson MacAurther Airport|Long Island,Radisson Hotel Airport Warwick (Rhode Island),0.772727272727
Howard Johnson|Long Island,Howard Johnson Inn Middletown (Rhode Island),0.875
Best Western Inn and Suites|DeKalb,Best Western Inn and Suites DeKalb,1.0
Days Inn|Williams,Days Inn Williamstown (Kentucky),1.0
Renaissance Boca Raton Hotel|Boca Raton,Renaissance Hotel Boca Raton,1.0
Radisson Suites Boca Raton|Boca Raton,Hilton Suites Boca Raton,0.714285714286
Boca Raton Bridge Hotel|Boca Raton,Bridge Hotel Boca Raton,1.0
Hilton Garden Inn|Boca Raton,Hilton Garden Inn Boca Raton,1.0
Wyndham Garden|Boca Raton,Wyndham Garden Hotel Boca Raton,1.0
Springhill Suites|Boca Raton,Springhill Suites Boca Raton,1.0
University Lodge|Northampton - Amherst,University Lodge Amherst (Massachusetts),1.0
Autumn Inn|Northampton - Amherst,Autumn Inn Northampton (Massachusetts),1.0
Grand Rapids Days Inn Hotel and Suites|Grand Rapids,Sleep Inn and Suites Grand Rapids,0.75
Holiday Inn Express Walker  MI|Grand Rapids,Holiday Inn Express Hotel & Suites South Grand Rapids,0.707692307692
Baymont Inn and Suites|Grand Rapids,Baymont Inn & Suites Airport Grand Rapids,0.782608695652
Clarion Inn and Suites|Grand Rapids,Clarion Inn & Suites Airport Grand Rapids,0.782608695652
Crowne Plaza|Grand Rapids,Crowne Plaza Hotel Airport Grand Rapids,0.727272727273
Holiday Inn Express|Grand Rapids,Holiday Inn Express Hotel & Suites South Grand Rapids,0.703703703704
Ramada Plaza|Grand Rapids,Ramada Plaza Hotel Grand Rapids,1.0
Baymont Inn and Suites|Grand Rapids,Baymont Inn & Suites Airport Grand Rapids,0.782608695652
Holiday Inn|Decatur,Holiday Inn Decatur (Georgia),1.0
Doubletree|Bakersfield,Doubletree Hotel Bakersfield,1.0
Extended Stay Deluxe  Chester Lane|Bakersfield,Extended Stay Deluxe Hotel Bakersfield,0.740740740741
Four Points|Bakersfield,Four Points Hotel Bakersfield,1.0
Marriott Convention Center|Bakersfield,Motel 6 Convention Center Bakersfield,0.823529411765
Best Western Frederick|Frederick,Best Western Hotel Fredericksburg (Texas),1.0
Holiday Inn Express FSK Mall|Frederick,Holiday Inn FSK Mall Frederick,0.833333333333
Extended StayAmerica|Frederick,Extended Stay America Hotel Frederick,0.975609756098
Holiday Inn|Lafayette,Holiday Inn Lafayette,1.0
Signature Inn|Lafayette,Signature Inn Lafayette (Indiana),1.0
Drury Inn|Lafayette,Days Inn LaFayette (Georgia),0.705882352941
Holiday Inn|Lafayette,Holiday Inn Lafayette,1.0
Ramada Inn Lafayette|Lafayette,Ramada Inn Lafayette,1.0
Jameson Inn Lafayette|Lafayette,Hampton Inn Lafayette (Indiana),0.727272727273
Ramada Inn|Lafayette,Ramada Inn Lafayette,1.0
Rock Springs Best Western Outlaw Inn|Rock Springs,Best Western Outlaw Inn Rock Springs,1.0
Americas Best Value Inn and Suites|Rock Springs,Americas Best Value Inn & Suites Rock Springs,0.967741935484
Holiday Inn|Galveston,Days Inn Galveston,0.736842105263
Candlewood Suites|Galveston,Candlewood Suites Galveston,1.0
La Quinta Inn Seabrook|Galveston,La Quinta Inn East Beach Galveston,0.739130434783
Baymont Inn and Suites|Galveston,Baymont Inn and Suites Galveston,1.0
La Quinta Inn and Suites|Galveston,La Quinta Inn & Suites Galveston,0.952380952381
Westgate Smoky Mountain Resort|Gatlinburg - Pigeon Forge,Westgate Smoky Mountain Resort Gatlinburg,1.0
Park Vista|Gatlinburg - Pigeon Forge,Park Vista Hotel Gatlinburg,1.0
Garden Plaza Hotel|Gatlinburg - Pigeon Forge,Garden Plaza Hotel Gatlinburg,1.0
River Terrace Resort|Gatlinburg - Pigeon Forge,River Terrace Resort Gatlinburg,1.0
Days Inn and Suites|Gatlinburg - Pigeon Forge,Pigeon Forge Inn & Suites,0.740740740741
Grand Prix Motel|Gatlinburg - Pigeon Forge,Grand Prix Motel Gatlinburg,1.0
AllSeason Suites|Gatlinburg - Pigeon Forge,All Season Suites Pigeon Forge,0.969696969697
Holiday Inn|Gatlinburg - Pigeon Forge,Holiday Inn Pigeon Forge,1.0
Mountain Trace Inn|Gatlinburg - Pigeon Forge,Mountain Trace Inn Pigeon Forge,1.0
Sheraton Convention Center|Myrtle Beach,Sheraton Convention Center Hotel Myrtle Beach,1.0
Best Western Carolinian|Myrtle Beach,Best Western Carolinian Beach Resort Myrtle Beach,0.779661016949
Patricia Grand|Myrtle Beach,Patricia Grand Resort Myrtle Beach,0.8
Wayfarer Motel|Myrtle Beach,Wayfarer Motel Myrtle Beach,1.0
Marina Inn at Grande Dunes|Myrtle Beach,Marina Inn at Grande Dunes Myrtle Beach,1.0
Dunes Village Resort|Myrtle Beach,Dunes Village Resort Myrtle Beach,1.0
Hilton Myrtle Beach Resort|Myrtle Beach,Hilton Resort Myrtle Beach,0.962962962963
Kingston Plantation Condos|Myrtle Beach,Kingston Plantation Condos Myrtle Beach,1.0
Sands Ocean Club|Myrtle Beach,Sands Ocean Club Resort Myrtle Beach,0.820512820513
Towers on the Grove|Myrtle Beach,Towers On The Grove Resort North Myrtle Beach,0.844444444444
Sea Crest Resort|Myrtle Beach,Ocean Creek Resort Myrtle Beach,0.764705882353
Quality Suites Myrtle Beach|Myrtle Beach,Quality Inn & Suites Myrtle Beach,0.823529411765
Springmaid Beach Resort|Myrtle Beach,Springmaid Beach Resort Myrtle Beach,1.0
Holiday Inn Oceanfront Surfside|Myrtle Beach,Holiday Inn Oceanfront Resort Pavilion Myrtle Beach,0.753623188406
La Quinta Inn North|Corpus Christi,La Quinta Inn North Corpus Christi,1.0
Holiday Inn Express|Bishop,Holiday Inn Express Hotel & Suites Bishop (California),0.791666666667
Mountain View Motel|Bishop,Mountain View Motel Bishop (California),1.0
Snake River Lodge and Spa|Teton Village,Snake River Lodge Teton Village,0.894736842105
Inn at Jackson Hole|Teton Village,The Inn at Jackson Hole Teton Village,0.904761904762
Alpenhof Lodge|Teton Village,Alpenhof Lodge Teton Village,1.0
Sierra Suites|Sierra Vista,Sierra Suites Sierra Vista,1.0
Snow King Resort Hotel|Jackson Hole,Snow King Resort Jackson (Wyoming),1.0
Days Inn|Clarksville,Days Inn Clarksville,1.0
Lorien Hotel and Spa|Alexandria - Old Town,Lorien Hotel Alexandria (Virginia),0.705882352941
Morrison House|Alexandria - Old Town,Morrison House Hotel Alexandria (Virginia),1.0
Sheraton Suites|Alexandria - Old Town,Hawthorn Suites Alexandria (Virginia),0.8
Hawthorn Suites|Alexandria - Old Town,Hawthorn Suites Alexandria (Virginia),1.0
Hilton Mark Center|Alexandria - Old Town,Hilton Hotel Mark Center Alexandria (Virginia),0.972972972973
Comfort Inn|Alexandria - Old Town,Comfort Inn Alexandria (Louisiana),1.0
Days Inn|Alexandria - Old Town,Days Inn Alexandria (Minnesota),1.0
Days Inn South|Alexandria - Old Town,Days Inn South Alexandria (Virginia),1.0
Extended Stay Alexandria|Alexandria - Old Town,Extended Stay America Hotel Alexandria (Virginia),0.844444444444
Jameson Inn|Dunn,Jameson Inn Dunn,1.0
Radisson|Tulsa,Radisson Hotel Tulsa,1.0
Embassy Suites|Tulsa,Embassy Suites Tulsa,1.0
Crowne Plaza|Tulsa,Crowne Plaza Hotel Tulsa,1.0
Holiday Inn City Center|Tulsa,Holiday Inn Center Tulsa,0.878048780488
DoubleTree Warren Place|Tulsa,Doubletree Hotel Warren Place Tulsa,0.978723404255
Holiday Inn Express|Chelsea,Holiday Inn Express Chelsea (Michigan),1.0
Staybridge Suites|Central Jersey,Staybridge Suites Somerset (New Jersey),1.0
Hotel Palomar|Arlington,Hotel Palomar Arlington (Virginia),1.0
Hyatt Arlington|Arlington,Hyatt Hotel Arlington (Virginia),1.0
Westin Arlington Gateway|Arlington,Westin Gateway Hotel Arlington (Virginia),0.965517241379
Days Inn Arlington|Arlington,Days Inn Arlington (Texas),1.0
Lakeview Scanticon Resort|Morgantown,Lakeview Golf Resort Morgantown (West Virginia),0.755555555556
Days Inn|Camarillo,Days Inn Camarillo,1.0
GoodNite Inn|Camarillo,Good Nite Inn Camarillo,0.96
Holiday Inn Crystal City|Crystal City - Reagan National Airport DCA,Holiday Inn Select Panama City (Florida),0.761904761905
Radisson Reagan Airport|Crystal City - Reagan National Airport DCA,Radisson Hotel Airport Salt Lake City,0.85
Holiday Inn Express|Seaside,Holiday Inn Express Hotel & Suites Seaside (Oregon),0.791666666667
Shilo Inn Suites Seaside|Seaside,Shilo Inn East Seaside (Oregon),0.8
Holiday Inn Express Heber City|Heber City - Midway,Holiday Inn Express Heber City,0.775510204082
Hyatt Regency|Lexington,Hyatt Regency Hotel Lexington,1.0
Holiday Inn|Lexington,Holiday Inn North Lexington,0.785714285714
Candlewood Suites|Lexington,Candlewood Suites Lexington,1.0
Comfort Inn|Lexington,Comfort Inn Lexington,1.0
Ramada Limited|Lexington,Ramada Limited Hotel Lexington,1.0
Crowne Plaza at The Campbell House|Lexington,Crowne Plaza Hotel Campbell House Lexington,0.903225806452
Holiday Inn Express|Lexington,Holiday Inn Express Lexington (Virginia),1.0
Best Western Cottontree Inn|Provo,Best Western Cottontree Inn Provo,1.0
Travelodge|Provo,Travelodge Hotel Provo,1.0
Days Inn|Provo,Days Inn Provo,1.0
Beachside Resort Hotel|Gulf Shores - Orange Beach - Perdido Key,Beachside Resort Hotel Gulf Shores,1.0
Holiday Inn Express and Suites|Newport,Holiday Inn Express Hotel and Suites Newport (Oregon),0.981132075472
Country Inn and Suites|St. Cloud,Country Inn & Suites Saint Cloud,0.947368421053
Crowne Plaza|Niagara Falls,Crowne Plaza Hotel Niagara Falls (New York),1.0
Red Lion|Olympia,Red Lion Hotel Olympia (Washington),1.0
Stayrbridge Suites|Andover,Staybridge Suites Andover,0.971428571429
Comfort Suites|Andover,Comfort Suites Andover,1.0
Extended StayAmerica Tewksbury|Andover,Extended Stay America Hotel Landover,0.78431372549
Comfort Inn and Suites College Park|College Park - Beltsville,Comfort Inn & Suites College Park (Maryland),0.705882352941
Hyatt Place|Salt Lake City,Hyatt Place Hotel Airport Salt Lake City,0.709677419355
Holiday Inn Hotel and Suites|Salt Lake City,Quality Inn & Suites Salt Lake City,0.769230769231
Baymont Inn and Suites|Salt Lake City,Baymont Inn & Suites Salt Lake City,0.947368421053
Candlewood Suites|Salt Lake City,Candlewood Suites Airport Salt Lake City,0.809523809524
Quality Inn|Salt Lake City,Quality Inn Airport Salt Lake City,0.733333333333
Ramada Airport|Salt Lake City,Ramada Inn Airport Salt Lake City,0.875
Sky Harbor Inn and Suites|Salt Lake City,Sky Harbor Suites Salt Lake City,0.894736842105
Little America Hotel|Salt Lake City,Little America Hotel Salt Lake City,1.0
Sheraton City Centre|Salt Lake City,Hilton Hotel City Center Salt Lake City,0.769230769231
Royal Garden Inn|Salt Lake City,Royal Garden Inn Hotel Salt Lake City,1.0
Ramada Limited|Salt Lake City,Ramada Limited Hotel Salt Lake City,1.0
Springhill Suites|Salt Lake City,Springhill Suites Salt Lake City,1.0
Homestead Studio Suites Mid Valley|Salt Lake City,Homestead Studio Suites Mid Valley Salt Lake City,1.0
Country Inn and Suites|Salt Lake City,Baymont Inn & Suites Salt Lake City,0.736842105263
Country Inn and Suites|Kankakee - Bradley - Manteno,Quality Inn And Suites Bradley,0.777777777778
Holiday Inn|Rock Falls,Holiday Inn Sterling Rock Falls,0.709677419355
Holiday Inn and Suites|Mammoth Lakes,Holiday Inn Hotel Mammoth Lakes,0.758620689655
Travelodge|Jackson,Travelodge Hotel Jackson (Michigan),1.0
La Quinta North|Jackson,La Quinta Inn North Jackson (Mississippi),0.882352941176
Jameson Inn|Jackson,Jameson Inn Jackson (Tennessee),1.0
La Quinta Inn|Jackson,La Quinta Inn North Jackson (Mississippi),0.8125
Baymont Inn|Jackson,Baymont Inn and Suites Jacksonville (North Carolina),0.758620689655
Days Inn|Jackson,Days Inn Jacksonville (North Carolina),1.0
Travelodge|Parkersburg,Travelodge Hotel Parkersburg,1.0
Holiday Inn Select Convention Center|Knoxville,Holiday Inn Select Downtown Knoxville (Tennessee),0.736842105263
Best Western Strawberry Inn and Suites|Knoxville,Best Western Strawberry Inn & Suites Knoxville,0.971428571429
Best Western Cedar Bluff|Knoxville,Best Western Cedar Bluff Inn Knoxville,0.923076923077
Holiday Inn Central at Papermill|Knoxville,Holiday Inn Papermill Knoxville,0.792452830189
Ramada Inn|Moab,Ramada Inn Moab,1.0
Best Western Forest Park Inn|Gilroy - Morgan Hill,Best Western Forest Park Inn Gilroy,1.0
