Baymont Inn Jackson|Jackson,Baymont Inn and Suites Jacksonville (North Carolina),0.758620689655
Marriott Boca Raton|Boca Raton - Deerfield Beach,Hilton Hotel Boca Raton Deerfield Beach,0.702702702703
Residence Inn|Boca Raton - Deerfield Beach,Residence Inn Boca Raton,1.0
Wyndham Garden|Boca Raton - Deerfield Beach,Wyndham Garden Hotel Boca Raton,1.0
Springhill Suites|Boca Raton - Deerfield Beach,Springhill Suites Boca Raton,1.0
Plaza Hotel and Suites|Boca Raton - Deerfield Beach,Plaza Hotel & Suites Boca Raton,0.928571428571
Homestead Studio Suites|Boca Raton - Deerfield Beach,Homestead Studio Suites Commerce Boca Raton,0.836363636364
La Quinta|Moab,La Quinta Inn Moab,0.818181818182
Courtyard|Kokomo,Courtyard Hotel Kokomo,1.0
Fairfield Inn|Kokomo,Fairfield Inn Kokomo,1.0
Holiday Inn Express|Brevard,Holiday Inn Express Hotel & Suites Brevard,0.791666666667
Best Western Grand Canyon Squire Inn|Grand Canyon - Williams,Best Western Squire Inn Grand Canyon,0.779661016949
Fairfield Inn|Grand Canyon - Williams,Fairfield Inn and Suites Williamsport (Pennsylvania),0.787878787879
Best Western Inn of Williams|Grand Canyon - Williams,Best Western Inn Williams (Arizona),0.727272727273
Holiday Inn|Grand Canyon - Williams,Holiday Inn Williamsport (Pennsylvania),1.0
Quality Inn Mountain Ranch|Grand Canyon - Williams,Quality Inn Mountain Ranch & Resort Williams (Arizona),0.722222222222
Holiday Inn|Cheyenne,Holiday Inn Cheyenne,1.0
Days Inn|Cheyenne,Days Inn Cheyenne,1.0
La Quinta|Cheyenne,La Quinta Inn Cheyenne,0.818181818182
Ramada Hitching Post|Cheyenne,Ramada Hitching Post Inn Cheyenne,0.909090909091
Comfort Inn|Grand Forks,Comfort Inn Grand Forks,1.0
Fairfield Inn|Grand Forks,Fairfield Inn Grand Forks,1.0
Guesthouse Inn|Grand Forks,GuestHouse Grand Forks,0.833333333333
Courtyard|Bloomington,Courtyard Hotel Bloomington (Indiana),1.0
Fairfield Inn|Bloomington,Fairfield Inn Bloomington (Indiana),1.0
Baymont Inn and Suites BloomingtonNormal|Bloomington,Baymont Inn And Suites Normal Bloomington (Illinois),1.0
Country Inn and Suites BloomingtonNormal Airport|Bloomington,Country Inn & Suites Normal Airport Bloomington (Illinois),0.970588235294
Country Inn and Suites BloomingtonNormal Airport West|Bloomington,Country Inn & Suites Normal Airport Bloomington (Illinois),0.904109589041
Extended StayAmerica|Bloomington,Extended Stay America Hotel Bloomington (Minnesota),0.975609756098
Marriott Beachside|Key West,Marriott Beachside Hotel Key West,1.0
Reach Resort|Key West,Reach Resort Key West,1.0
Sheraton Suites|Key West,Sheraton Suites Key West,1.0
Doubletree Grand Key Resort|Key West,Doubletree Grand Key Resort Key West,1.0
Fairfield Inn|Key West,Fairfield Inn & Suites Key West,0.742857142857
Holiday Inn|Key West,Holiday Inn Key West,1.0
Travelodge Suites Key West|Key West,Travelodge Suites Key West,1.0
Days Inn|Key West,Days Inn Key West,1.0
Marriott Airport|Evansville,Marriott Hotel Airport Evansville (Indiana),0.727272727273
Holiday Inn Frisco|Eagle County - Summit County,Holiday Inn Express Eagle,0.756756756757
Resort Keystone Lodge|Eagle County - Summit County,Best Western Lodge Eagle,0.717948717949
Best Western Lake Motor Lodge|Summersville,Best Western Lake Motor Lodge Summersville,1.0
Red Lion Colonial Hotel|Helena,Red Lion Colonial Hotel Helena,1.0
Shilo Inn Helena|Helena,Shilo Inn and Suites Helena,0.72
Best Western Midway|Wausau,Best Western Midway Hotel Wausau,1.0
Jefferson Street Inn|Wausau,Jefferson Street Inn Wausau,1.0
Days Inn North|Wausau,Days Inn North Wausau,1.0
Baymont Inn|Wausau,Hampton Inn Wausau,0.727272727273
Holiday Inn and Suites|Wausau,Days Inn & Suites Wausau,0.8
Fashion|New York City,Fashion 26 Hotel New York City,0.823529411765
Doubletree Chelsea|New York City,Doubletree Hotel Chelsea New York City,0.972972972973
Holiday Inn Sixth Avenue|New York City,Holiday Inn Manhattan Sixth Avenue New York City,0.827586206897
Wyndham Garden Chelsea|New York City,Wyndham Garden Hotel Manhattan Chelsea West New York City,0.733333333333
Hampton Inn Chelsea|New York City,Hampton Inn Manhattan Chelsea New York City,0.791666666667
Hilton Garden Inn previous|New York City,Hilton Garden Inn Chelsea New York City,0.78431372549
Holiday Inn Express MSGChelsea|New York City,Holiday Inn Express Maspeth New York City,0.80701754386
Desmond Tutu Center|New York City,Desmond Tutu Center Hotel New York City,1.0
Thompson|New York City,60 Thompson Hotel New York City,0.842105263158
Andaz Wall Street|New York City,Andaz Hotel Wall Street New York City,0.971428571429
Millenium Hilton|New York City,Millenium Hilton Hotel New York City,1.0
Soho Grand|New York City,Soho Grand Hotel New York City,1.0
Tribeca Grand|New York City,Tribeca Grand Hotel New York City,1.0
Club Quarters World Trade Center|New York City,Club Quarters Hotel World Trade Center New York City,0.984615384615
Embassy Suites|New York City,Embassy Suites New York City,1.0
World Center Hotel|New York City,World Center Hotel New York City,1.0
Hilton Garden Inn Tribeca|New York City,Hilton Garden Inn Tribeca New York City,1.0
Holiday Inn Downtown|New York City,Holiday Inn Midtown New York City,0.871794871795
Holiday Inn Express Wall Street|New York City,Holiday Inn Express Wall Street New York City,1.0
Holiday Inn Wall Street|New York City,Holiday Inn Express Wall Street New York City,0.851851851852
Duane Street Hotel|New York City,Duane Street Hotel New York City,1.0
East Houston Hotel|New York City,East Houston Hotel New York City,1.0
Hampton Inn Seaport|New York City,Hampton Inn JFK Airport New York City,0.809523809524
Club Quarters Wall StDowntown|New York City,Club Quarters Hotel Wall Street New York City,0.8
Best Western Seaport Inn|New York City,Best Western Seaport Inn Downtown New York City,0.842105263158
Park Avenue Hotel|New York City,70 Park Avenue Hotel New York City,0.88
Affinia Dumont|New York City,Affinia Dumont Hotel New York City,1.0
Bryant Park Hotel|New York City,The Bryant Park Hotel New York City,0.846153846154
Kitano Hotel|New York City,Kitano Hotel New York City,1.0
Morgans Hotel|New York City,Morgans Hotel New York City,1.0
The Strand Hotel|New York City,The Strand Hotel New York City,1.0
Affinia Shelburne|New York City,Affinia Shelburne Hotel New York City,1.0
Courtyard Fifth Avenue|New York City,Courtyard Hotel Manhattan Fifth Avenue New York City,0.8
Jolly Madison|New York City,Jolly Hotel Madison Towers New York City,0.764705882353
Marcel at Gramercy Park|New York City,The Marcel Hotel Gramercy New York City,0.744186046512
Park South Hotel|New York City,Park South Hotel New York City,1.0
Residence Inn Times Square|New York City,Residence Inn Times Square New York City,1.0
Sheraton Russel|New York City,Sheraton Tribeca Hotel New York City,0.709677419355
Thirty Thirty Hotel|New York City,Thirty Thirty Hotel New York City,1.0
Eastgate Tower Hotel|New York City,Eastgate Tower Hotel New York City,1.0
Clarion Park Avenue|New York City,Clarion Hotel Park Avenue New York City,0.974358974359
Murray Hill Suites East|New York City,Murray Hill East Suites New York City,0.782608695652
Holiday Inn LIC Manhattan View|New York City,Holiday Inn Manhattan Sixth Avenue New York City,0.75
Comfort Inn|New York City,Comfort Inn New York City,1.0
Fairfield Inn|New York City,Fairfield Inn Manhattan New York City,0.722222222222
Quality Inn|New York City,Quality Inn Jamaica New York City,0.733333333333
Affinia Manhattan|New York City,Affinia Manhattan Hotel New York City,1.0
Four Points MidtownTimes Square|New York City,Four Points Hotel Midtown Times Square New York City,0.96875
Ramada Plaza New Yorker|New York City,Ramada Plaza New Yorker Hotel New York City,1.0
Staybridge Suites|New York City,Staybridge Suites Times Square New York City,0.723404255319
th Street  aka Wyndham Garden Hotel Times Square South|New York City,Wyndham Garden Hotel Times Square South New York City,0.819277108434
Hampton Inn Madison Square Garden|New York City,Hampton Inn Manhattan Madison Square Garden New York City,0.868421052632
Hampton Inn Times Square South|New York City,Hampton Inn Manhattan Times Square South New York City,0.857142857143
Holiday Inn Express Madison Square Garden|New York City,Holiday Inn Express Madison Square Garden New York City,1.0
Holiday Inn Express Times Square|New York City,Holiday Inn Express Times Square New York City,1.0
At Times Square|New York City,Hotel 41 Times Square New York City,0.866666666667
Best Western Convention Center|New York City,Best Western Convention Center Hotel New York City,1.0
Waldorf Towers|New York City,The Waldorf Towers Hotel New York City,0.875
The Benjamin|New York City,The Benjamin Hotel New York City,1.0
InterContinental The Barclay|New York City,InterContinental Hotel The Barclay New York City,0.982456140351
Grand Hyatt New York|New York City,Grand Hyatt Hotel New York City,0.709677419355
Omni Berkshire Place|New York City,Omni Berkshire Place Hotel New York City,1.0
W New York|New York City,New York Inn New York City,0.727272727273
Waldorf Astoria|New York City,The Waldorf Astoria Hotel New York City,0.882352941176
Doubletree Metropolitan on Lexington|New York City,Doubletree Metropolitan Hotel New York City,0.779661016949
Hilton Manhattan East|New York City,Hilton Manhattan Hotel East New York City,0.976744186047
Kimberly Hotel|New York City,Kimberly Hotel New York City,1.0
Marriott Eastside|New York City,Marriott Hotel East Side New York City,0.944444444444
Millenium UN Plaza|New York City,Millennium UN Plaza Hotel New York City,0.972972972973
Roosevelt Hotel|New York City,Roosevelt Hotel New York City,1.0
Beekman Tower|New York City,Beekman Tower Hotel New York City,1.0
Courtyard Midtown East|New York City,Courtyard Hotel Midtown East New York City,0.977777777778
Fitzpatrick Grand Central|New York City,Fitzpatrick Grand Central Hotel New York City,1.0
Radisson Lexington NY Hotel|New York City,Radisson Lexington Hotel New York City,0.923076923077
City Club Hotel|New York City,City Club Hotel New York City,1.0
Royalton Hotel|New York City,Royalton Hotel New York City,1.0
Sheraton New York Hotel And Towers|New York City,Sheraton Hotel & Towers New York City,0.790697674419
The Shoreham Hotel|New York City,The Shoreham Hotel New York City,1.0
Warwick|New York City,Warwick Hotel New York City,1.0
Club Quarters Midtown W|New York City,Club Quarters Hotel Midtown New York City,0.933333333333
Club Quarters Rockefeller Center W|New York City,Club Quarters Rockefeller Center New York City,0.969696969697
Manhattan Centre Hotel West|New York City,Manhattan Centre Hotel New York City,0.842105263158
Belvedere|New York City,Belvedere Hotel New York City,1.0
Washington Jefferson Hotel|New York City,Washington Jefferson Hotel New York City,1.0
Crowne Plaza Times Square|New York City,Crowne Plaza Hotel Times Square Manhattan New York City,0.819672131148
Hilton Times Square|New York City,Hilton Hotel Times Square New York City,0.974358974359
InterContinental Times Square|New York City,InterContinental Hotel The Barclay New York City,0.758620689655
The Muse|New York City,The Muse Hotel New York City,1.0
Renaissance|New York City,Renaissance Hotel 57 New York City,0.846153846154
Westin NY Times Square|New York City,Westin Hotel Times Square New York City,0.952380952381
Doubletree Guest Suites|New York City,Doubletree Guest Suites Times Square New York City,0.779661016949
Marriott Marquis|New York City,Marriott Hotel Marquis New York City,0.969696969697
Millennium Broadway|New York City,Millennium Broadway Hotel New York City,1.0
The Time Hotel|New York City,The Maritime Hotel New York City,0.8
Hotel Mela|New York City,Hotel Mela New York City,1.0
The Manhattan at Times Square Hotel|New York City,The Manhattan at Times Square Hotel New York City,1.0
Stay Hotel|New York City,Stay Hotel New York City,1.0
Best Western President|New York City,Best Western Arena Hotel New York City,0.8
Fairfield Inn|New York City,Fairfield Inn Manhattan New York City,0.722222222222
Paramount|New York City,Paramount Hotel New York City,1.0
Milford Plaza|New York City,Milford Plaza Hotel New York City,1.0
Jumeirah Essex House|New York City,Jumeirah Essex House New York City,1.0
Le Parker Meridien|New York City,Le Parker Meridien Hotel New York City,1.0
Loews Regency Hotel|New York City,Loews Regency Hotel New York City,1.0
Renaissance Hotel|New York City,Renaissance Hotel 57 New York City,0.846153846154
Dream Hotel|New York City,Dream Hotel New York City,1.0
Hudson Hotel|New York City,Hudson Hotel New York City,1.0
Holiday Inn Midtown|New York City,Holiday Inn Midtown New York City,1.0
Park Central New York|New York City,Park Central Hotel New York City,0.727272727273
Wellington Hotel|New York City,Wellington Hotel New York City,1.0
Courtyard Upper East Side|New York City,Courtyard Hotel Upper East Side New York City,0.980392156863
Empire Hotel|New York City,The Empire Hotel New York City,0.75
Excelsior Hotel|New York City,Excelsior Hotel New York City,1.0
Marrakech|New York City,Marrakech Hotel New York City,1.0
Stratford Court Hotel|Cedar City,Stratford Court Hotel Cedar City,1.0
Days Inn|Cedar City,Days Inn Cedar City,1.0
Holiday Inn Express|Keokuk,Holiday Inn Express Keokuk,1.0
Travelodge|Gallup,Travelodge Hotel Gallup,1.0
Renaissance Montura|Los Angeles,Renaissance Hotel Airport Los Angeles,0.717948717949
Sheraton Gateway Los Angeles|Los Angeles,Sheraton Hotel Gateway Los Angeles,0.969696969697
Westin|Los Angeles,Westin Hotel LAX Los Angeles,0.705882352941
Crowne Plaza|Los Angeles,Crowne Plaza Hotel LAX Los Angeles,0.827586206897
Courtyard Century Blvd|Los Angeles,Courtyard Hotel Century City Los Angeles,0.8
Embassy Suites North|Los Angeles,Embassy Suites Airport North Los Angeles,0.833333333333
Four Points Sheraton|Los Angeles,Four Points Hotel LAX Los Angeles,0.722222222222
Extended StayAmerica LAX|Los Angeles,Extended Stay America Hotel Los Angeles,0.888888888889
Travelodge South|Los Angeles,Travelodge Hotel West Los Angeles,0.8125
Hotel Palomar Westwood|Los Angeles,Royal Palace Westwood Hotel Los Angeles,0.702702702703
Luxe Hotel Sunset Blvd|Los Angeles,Luxe Hotel Sunset Boulevard Los Angeles,0.871794871795
Hotel Angeleno|Los Angeles,Angeleno Hotel Los Angeles,1.0
Andaz West Hollywood|Los Angeles,W Hollywood Hotel Los Angeles,0.709677419355
Beverly Hilton|Los Angeles,Beverly Inn Los Angeles,0.8
Hyatt Century Plaza|Los Angeles,Hyatt Regency Century Plaza Hotel Los Angeles,0.826086956522
InterContinental Century City|Los Angeles,Intercontinental Hotel Century City Los Angeles,0.983050847458
Sofitel|Los Angeles,Sofitel Hotel Los Angeles,1.0
Thompson Beverly Hills|Los Angeles,The Tower Beverly Hills Hotel Los Angeles,0.755555555556
Best Western Beverly Pavilion|Los Angeles,Best Western Carlyle Inn Los Angeles,0.716981132075
Crowne Plaza|Los Angeles,Crowne Plaza Hotel LAX Los Angeles,0.827586206897
Tower Beverly Hills|Los Angeles,The Tower Beverly Hills Hotel Los Angeles,0.904761904762
Courtyard Century City|Los Angeles,Courtyard Hotel Century City Los Angeles,0.977777777778
Residence Inn|Los Angeles,Regency Inn Los Angeles,0.75
Best Western Carlyle Inn|Los Angeles,Best Western Carlyle Inn Los Angeles,1.0
Econolodge|Los Angeles,Econo Lodge Sylmar Los Angeles,0.714285714286
Four Points|Los Angeles,Four Points Hotel LAX Los Angeles,0.814814814815
Extended StayAmerica LAX yes  in this zone|Los Angeles,Extended Stay America Hotel Northridge Los Angeles,0.72
Hilton Checkers|Los Angeles,Hilton Checkers Hotel Los Angeles,1.0
Westin Bonaventure|Los Angeles,The Westin Bonaventure Hotel & Suites Los Angeles,0.72
Millenium Biltmore|Los Angeles,Millennium Biltmore Hotel Los Angeles,0.972972972973
Kyoto Grand Hotel|Los Angeles,Kyoto Grand Hotel and Gardens Los Angeles,0.709677419355
Wilshire Grand|Los Angeles,Wilshire Grand Hotel Los Angeles,1.0
Miyako Inn|Los Angeles,Miyako Hotel Los Angeles,0.75
Wilshire Hotel|Los Angeles,Wilshire Crest Hotel Los Angeles,0.727272727273
Renaissance|Los Angeles,Renaissance Hotel Airport Los Angeles,0.709677419355
W Hotel Hollywood|Los Angeles,W Hollywood Hotel Los Angeles,0.95652173913
Hollywood Heights Hotel|Los Angeles,Hollywood Heights Hotel Los Angeles,1.0
Comfort Inn Hollywood|Los Angeles,Comfort Inn & Suites Hollywood Los Angeles,0.823529411765
Econolodge Inn And Suites West Hollywood|Los Angeles,Comfort Inn & Suites Hollywood Los Angeles,0.727272727273
Belamar|Los Angeles,Bel Air Hotel Los Angeles,0.714285714286
Crowne Plaza|Los Angeles,Crowne Plaza Hotel LAX Los Angeles,0.827586206897
Best Western Sunrise|Los Angeles,Best Western Mikado Hotel Los Angeles,0.717948717949
Ramada Limited Redondo Beach|Los Angeles,Ramada Limited Hotel Downtown Los Angeles,0.730769230769
Hotel Erwin|Los Angeles,Hotel Erwin Los Angeles,1.0
Inn at Venice Beach|Los Angeles,Inn At Venice Beach Los Angeles,1.0
Shilo Inn|Grants Pass,Shilo Inn Grants Pass,1.0
Crowne Plaza|San Antonio,Crowne Plaza Hotel Airport San Antonio,0.727272727273
Embassy Suites Airport|San Antonio,Embassy Suites Airport San Antonio,1.0
Hilton Airport|San Antonio,Hilton Hotel Airport San Antonio,0.965517241379
Aloft San Antonio Airport|San Antonio,Aloft Hotel Airport San Antonio,1.0
Courtyard Airport|San Antonio,Courtyard Hotel Airport San Antonio,0.971428571429
Courtyard North Star Mall|San Antonio,Courtyard Hotel North Star Mall San Antonio,0.980392156863
Crowne Plaza|San Antonio,Crowne Plaza Hotel Airport San Antonio,0.727272727273
Holiday Inn Select|San Antonio,Holiday Inn Sea World San Antonio,0.769230769231
Hyatt Place Airport South|San Antonio,Hyatt Place Hotel Airport San Antonio,0.844444444444
Cambria Suites|San Antonio,Cambria Suites Airport San Antonio,0.777777777778
Fairfield Inn AirportNorth Star Mall|San Antonio,Fairfield Inn & Suites North Stone Oak San Antonio,0.702702702703
Holiday Inn Express|San Antonio,Holiday Inn Express North San Antonio,0.863636363636
Holiday Inn Express|San Antonio,Holiday Inn Express North San Antonio,0.863636363636
La Quinta Inn and Suites|San Antonio,La Quinta Inn & Suites Fiesta San Antonio,0.816326530612
Grand Hyatt|San Antonio,Grand Hyatt Hotel San Antonio,1.0
Hyatt Regency ZONE Riverwalk|San Antonio,Hyatt Place Hotel Riverwalk San Antonio,0.72
Marriott Plaza ZONE Riverwalk|San Antonio,Marriott Riverwalk Hotel San Antonio,0.765957446809
Marriott Rivercenter|San Antonio,Marriott Hotel Rivercenter San Antonio,0.975609756098
Marriott Riverwalk|San Antonio,Marriott Riverwalk Hotel San Antonio,1.0
Omni La Mansion Del Rio|San Antonio,Omni La Mansion Del Rio Hotel San Antonio,1.0
Westin ZONE Riverwalk|San Antonio,Westin Riverwalk Hotel San Antonio,0.864864864865
Crowne Plaza|San Antonio,Crowne Plaza Hotel Airport San Antonio,0.727272727273
Wyndham St Anthony|San Antonio,Wyndham St. Anthony Hotel San Antonio,0.972972972973
Courtyard Downtown|San Antonio,Courtyard Hotel North San Antonio,0.705882352941
Doubletree MARKET SQUARE|San Antonio,Doubletree Hotel Downtown Market Square San Antonio,0.827586206897
Holiday Inn El Tropicano|San Antonio,Holiday Inn El Tropicano Riverwalk San Antonio,0.827586206897
Holiday Inn Market Square|San Antonio,Holiday Inn Downtown Market Square San Antonio,0.847457627119
Holiday Inn Riverwalk|San Antonio,Holiday Inn El Tropicano Riverwalk San Antonio,0.763636363636
Radisson Market Square|San Antonio,Courtyard Hotel Market Square San Antonio,0.739130434783
Riverwalk Plaza Hotel|San Antonio,Riverwalk Plaza Hotel San Antonio,1.0
Staybridge Suites Sunset Station|San Antonio,Staybridge Suites Sunset Station San Antonio,1.0
La Quinta Inn Market Square|San Antonio,La Quinta Inn Market Square San Antonio,1.0
Red Roof Inn Downtown|San Antonio,Red Roof Inn Downtown San Antonio,1.0
Westin La Cantera|San Antonio,Westin La Cantera Resort San Antonio,0.829268292683
Courtyard at the Rim|San Antonio,Courtyard Hotel Northwest RIM San Antonio,0.818181818182
Hyatt Place|San Antonio,Hyatt Place Hotel Airport San Antonio,0.709677419355
Residence Inn NorthwestMedical Center|San Antonio,Residence Inn Northwest Rim San Antonio,0.78125
Residence Inn at the Rim|San Antonio,Residence Inn Northwest Rim San Antonio,0.823529411765
Staybridge Suites NWColonnade|San Antonio,Staybridge Suites Colonnade San Antonio,0.964285714286
Extended Stay Deluxe|San Antonio,Extended Stay Deluxe Hotel San Antonio,1.0
Courytard Medical Center|San Antonio,Courtyard Hotel Medical Center San Antonio,0.938775510204
Embassy Suites|San Antonio,Embassy Suites San Antonio,1.0
Marriott Northwest|San Antonio,Marriott Hotel Northwest San Antonio,0.972972972973
Springhill Suites Medical CenterCrossroads not yet reported|San Antonio,SpringHill Suites Medical Center Crossroads San Antonio,0.823529411765
La Quinta Vance Jackson|San Antonio,La Quinta Inn Vance Jackson San Antonio,0.92
Holiday Inn Express Airport North|San Antonio,Holiday Inn Express Airport San Antonio,0.9
La Quinta Topperwein|San Antonio,La Quinta Inn Toepperwein San Antonio,0.888888888889
Candlewood Suites|San Antonio,Candlewood Suites San Antonio,1.0
La Quinta San Antonio South|San Antonio,La Quinta Inn South Park San Antonio,0.8
Resort Hyatt Regency Hill Country Resort and Spa|San Antonio,Hyatt Regency Hill Country Resort San Antonio,0.857142857143
Courtyard SeaWorldWestover Hills|San Antonio,Courtyard Hotel Westover Hills San Antonio,0.842105263158
Holiday Inn San Antonio NW|San Antonio,Holiday Inn Sea World San Antonio,0.777777777778
Ramada San Antonio Sea World Area|San Antonio,Ramada Inn Sea World San Antonio,0.809523809524
Best Western Clock Tower Resort|Rockford,Best Western Clock Tower Resort Rockford,1.0
Holiday Inn Express|Rockford,Holiday Inn Rockford,0.733333333333
Days Inn|Rockford,Days Inn Rockford,1.0
Exended StayAmerica|Rockford,Extended Stay America Hotel East Rockford,0.826086956522
Fairfield Inn|Rockford,Fairfield Inn & Suites Rockford,0.742857142857
Holiday Inn|Bridgeport,Holiday Inn Bridgeport (Connecticut),1.0
Best Western Royal|Westborough - Marlborough,Best Western Royal Plaza Hotel Marlborough,0.857142857143
Doubletree|Westborough - Marlborough,Doubletree Hotel Boston Westborough,0.714285714286
Extended StayAmerica|Westborough - Marlborough,Extended Stay America Hotel Boston Westborough,0.816326530612
Courtyard|Missoula,Courtyard Hotel Missoula,1.0
Doubletree Edgewater|Missoula,Doubletree Hotel Edgewater Missoula,0.975609756098
Hilton Garden Inn|Missoula,Hilton Garden Inn Missoula,1.0
Staybridge Suites|Missoula,Staybridge Suites Missoula,1.0
Hawthorn Suites|Missoula,Hawthorn Suites Missoula,1.0
Red Lion|Missoula,Red Lion Inn Missoula,0.8
Hampton Inn|Trenton - Princeton,Hampton Inn Princeton,1.0
Bradley Park Hotel|Palm Beach,Bradley Park Hotel Palm Beach (Florida),1.0
Fairfield Inn|Palm Beach,Fairfield Inn & Suites Palm Beach (Florida),0.742857142857
Crowne Plaza|Palm Beach,Crowne Plaza Hotel West Palm Beach,1.0
Hilton Airport|Palm Beach,Hilton Hotel Airport West Palm Beach,0.965517241379
Marriott West Palm Beach|Palm Beach,Marriott Hotel West Palm Beach,0.761904761905
Best Western Palm Beach Lakes|Palm Beach,Best Western Lakes Inn West Palm Beach,0.878048780488
La Quinta Inn and Suites|Palm Beach,La Quinta Inn and Suites West Palm Beach,1.0
PGA National Resort|Palm Beach,PGA National Resort Palm Beach Gardens,1.0
Doubletree|Palm Beach,Doubletree Hotel Palm Beach Gardens,1.0
Marriott|Palm Beach,Marriott Hotel West Palm Beach,1.0
Windsor Gardens Hotel and Conference Center|Palm Beach,Comfort Inn & Conference Center West Palm Beach,0.707692307692
Crowne Plaza|Palm Beach,Crowne Plaza Hotel West Palm Beach,1.0
Courtyard|Palm Beach,Courtyard Hotel West Palm Beach,1.0
Residence Inn|Palm Beach,Residence Inn West Palm Beach,1.0
Holiday Inn Santa Fe|Santa Fe,Holiday Inn Santa Fe,1.0
La Quinta|Santa Fe,La Quinta Inn Santa Fe,0.818181818182
Eldorado Hotel|Santa Fe,Eldorado Hotel Santa Fe,1.0
La Posada De Santa Fe Resort and Spa|Santa Fe,La Posada Resort & Spa Santa Fe,0.869565217391
Inn of the Governors|Santa Fe,Inn of the Governors Santa Fe,1.0
Lodge at Santa Fe|Santa Fe,The Lodge at Santa Fe,0.8
St Francis Hotel|Santa Fe,Saint Francis Hotel Santa Fe,0.869565217391
Garretts Desert Inn|Santa Fe,Garretts Desert Inn Santa Fe,1.0
Sage Inn|Santa Fe,Sage Inn Santa Fe,1.0
Residence Inn|Santa Fe,Residence Inn Santa Fe,1.0
Red Lion Hotel Canyon Springs Twin Falls|Twin Falls - Jerome,Red Lion Hotel Canyon Springs Twin Falls,0.813559322034
Courtyard Downtown|Oakland - Eastbay,Courtyard Hotel Downtown Oakland (California),0.705882352941
Hilton Airport|Oakland - Eastbay,Hilton Hotel Airport Oakland,0.965517241379
Holiday Inn and Suites|Oakland - Eastbay,Holiday Inn Hotel & Suites Airport Oakland,0.765957446809
Marriott City Center|Oakland - Eastbay,Marriott Hotel City Center Oakland,0.975609756098
Executive Inn and Suites|Oakland - Eastbay,Executive Inn & Suites Oakland (California),0.714285714286
Extended StayAmerica San Ramon|Oakland - Eastbay,Extended Stay America Hotel Oakland (California),0.757575757576
Courtyard Sandestin at Grand Boulevard|Destin,Courtyard Hotel Sandestin Grand Boulevard Destin,0.935483870968
Residence Inn at Grand Boulevard|Destin,Residence Inn Sandestin Grand Boulevard Destin,0.953846153846
Sandestin Golf and Beach Resort previoussy|Destin,Sandestin Golf and Beach Resort Destin,0.792452830189
Extended StayAmerica|Destin,Extended Stay America Hotel Destin,0.975609756098
Hotel Murano|Tacoma,Hotel Murano Tacoma,1.0
Silver Cloud Inn|Tacoma,Silver Cloud Inn Tacoma,1.0
Extended StayAmerica Fife|Tacoma,Extended Stay America Hotel Tacoma,0.869565217391
Best Western Executel|Tacoma,Best Western Tacoma Dome Hotel,0.717948717949
Extended StayAmerica Federal Way|Tacoma,Extended Stay America Hotel Tacoma,0.754716981132
Red Lion|Tacoma,Red Lion Hotel Tacoma,1.0
Shilo Inn|Tacoma,Shilo Inn and Suites Tacoma,0.72
Red Lion|Tacoma,Red Lion Hotel Tacoma,1.0
Extended StayAmerica Tumwater|Tacoma,Extended Stay America Hotel Tacoma,0.8
Crossland Economy Studios|Tacoma,Crossland Economy Studios Hotel Hosmer Tacoma,0.862068965517
Colony Palms Hotel|Palm Springs,Colony Palms Hotel Palm Springs,1.0
Hotel Zoso|Palm Springs,Hotel Zoso Palm Springs,1.0
Riviera Resort|Palm Springs,Riviera Resort Palm Springs,1.0
Ace Hotel|Palm Springs,Ace Hotel Palm Springs,1.0
Hilton Palm Springs|Palm Springs,Hilton Hotel Palm Springs,1.0
Renaissance|Palm Springs,Renaissance Hotel Palm Springs,1.0
Caliente Tropics|Palm Springs,Caliente Tropics Resort Palm Springs,0.820512820513
Holiday Inn|Palm Springs,Holiday Inn Resort Palm Springs,0.758620689655
Hyatt Suites|Palm Springs,Hyatt Regency Suites Palm Springs,0.75
Extended StayAmerica Palm Springs Airport|Palm Springs,Extended Stay America Hotel Palm Springs,0.8
Quality Inn|Palm Springs,Quality Inn Palm Springs,1.0
Resort Miramonte Resort|Palm Springs,Vista Mirage Resort Palm Springs,0.714285714286
Holiday Inn Express|Palm Springs,Holiday Inn Resort Palm Springs,0.810810810811
Days Inn|Sidney,Days Inn Sidney (Nebraska),1.0
Holiday Inn Sidney|Sidney,Holiday Inn Sidney (Nebraska),1.0
Regency Fairbanks Hotel|Fairbanks,Regency Hotel Fairbanks,1.0
Fairfield Inn|New Braunfels - San Marcos,Fairfield Inn & Suites New Braunfels,0.742857142857
Days Inn and Suites|Port Richey,Days Inn & Suites Port Richey,0.9375
Best Western Desert Aire Motor Inn|Alamogordo,Best Western Desert Aire Hotel Alamogordo,0.827586206897
Courtyard|Vicksburg,Courtyard Hotel Vicksburg,1.0
Fairfield Inn|Vicksburg,Fairfield Inn Vicksburg,1.0
Jameson Inn|Vicksburg,Jameson Inn Vicksburg,1.0
Marriott|Pueblo,Marriott Hotel Pueblo,1.0
Americas Best Value Inn|Lompoc,Americas Best Value Inn Lompoc,1.0
Days Inn|Ocean Shores,Days Inn Ocean Shores,1.0
La Quinta Inn|Johnson City,La Quinta Inn Binghamton Johnson City,0.702702702703
Holiday Inn Express|Johnson City,Holiday Inn Express Johnson City (Tennessee),1.0
